,sales,date,region
7282,2490.0,2021-06-30,east
7283,2160.0,2021-06-30,west
7308,2065.0,2021-07-01,north
7309,2355.0,2021-07-01,south
7310,2205.0,2021-07-01,east
7311,2265.0,2021-07-01,west
7336,2005.0,2021-07-02,north
7337,2450.0,2021-07-02,south
7338,2500.0,2021-07-02,east
7339,2445.0,2021-07-02,west
7364,2460.0,2021-07-03,north
7365,2060.0,2021-07-03,south
7366,2090.0,2021-07-03,east
7367,2415.0,2021-07-03,west
7392,2395.0,2021-07-04,north
7393,2370.0,2021-07-04,south
7394,2110.0,2021-07-04,east
7395,2395.0,2021-07-04,west
7420,2205.0,2021-07-05,north
7421,2245.0,2021-07-05,south
7422,2330.0,2021-07-05,east
7423,2010.0,2021-07-05,west
7448,2430.0,2021-07-06,north
7449,2125.0,2021-07-06,south
7450,2235.0,2021-07-06,east
7451,2175.0,2021-07-06,west
7476,2460.0,2021-07-07,north
7477,2500.0,2021-07-07,south
7478,2315.0,2021-07-07,east
7479,2120.0,2021-07-07,west
7504,2040.0,2021-07-08,north
7505,2425.0,2021-07-08,south
7506,2375.0,2021-07-08,east
7507,2080.0,2021-07-08,west
7532,2105.0,2021-07-09,north
7533,2240.0,2021-07-09,south
7534,2015.0,2021-07-09,east
7535,2170.0,2021-07-09,west
7560,2195.0,2021-07-10,north
7561,2440.0,2021-07-10,south
7562,2040.0,2021-07-10,east
7563,2260.0,2021-07-10,west
7588,2170.0,2021-07-11,north
7589,2200.0,2021-07-11,south
7590,2260.0,2021-07-11,east
7591,2395.0,2021-07-11,west
7616,2010.0,2021-07-12,north
7617,2005.0,2021-07-12,south
7618,2250.0,2021-07-12,east
7619,2010.0,2021-07-12,west
7644,2145.0,2021-07-13,north
7645,2105.0,2021-07-13,south
7646,2265.0,2021-07-13,east
7647,2020.0,2021-07-13,west
7672,2295.0,2021-07-14,north
7673,2330.0,2021-07-14,south
7674,2280.0,2021-07-14,east
7675,2045.0,2021-07-14,west
7700,2375.0,2021-07-15,north
7701,2370.0,2021-07-15,south
7702,2255.0,2021-07-15,east
7703,2305.0,2021-07-15,west
7728,2440.0,2021-07-16,north
7729,2020.0,2021-07-16,south
7730,2035.0,2021-07-16,east
7731,2155.0,2021-07-16,west
7756,2145.0,2021-07-17,north
7757,2080.0,2021-07-17,south
7758,2345.0,2021-07-17,east
7759,2230.0,2021-07-17,west
7784,2375.0,2021-07-18,north
7785,2165.0,2021-07-18,south
7786,2175.0,2021-07-18,east
7787,2385.0,2021-07-18,west
7812,2295.0,2021-07-19,north
7813,2170.0,2021-07-19,south
7814,2040.0,2021-07-19,east
7815,2205.0,2021-07-19,west
7840,2435.0,2021-07-20,north
7841,2380.0,2021-07-20,south
7842,2445.0,2021-07-20,east
7843,2390.0,2021-07-20,west
7868,2115.0,2021-07-21,north
7869,2275.0,2021-07-21,south
7870,2200.0,2021-07-21,east
7871,2305.0,2021-07-21,west
7896,2280.0,2021-07-22,north
7897,2140.0,2021-07-22,south
7898,2205.0,2021-07-22,east
7899,2450.0,2021-07-22,west
7924,2060.0,2021-07-23,north
7925,2200.0,2021-07-23,south
7926,2390.0,2021-07-23,east
7927,2075.0,2021-07-23,west
7952,2015.0,2021-07-24,north
7953,2235.0,2021-07-24,south
7954,2360.0,2021-07-24,east
7955,2125.0,2021-07-24,west
7980,2235.0,2021-07-25,north
7981,2450.0,2021-07-25,south
7982,2155.0,2021-07-25,east
7983,2280.0,2021-07-25,west
8008,2285.0,2021-07-26,north
8009,2395.0,2021-07-26,south
8010,2360.0,2021-07-26,east
8011,2290.0,2021-07-26,west
8036,2440.0,2021-07-27,north
8037,2315.0,2021-07-27,south
8038,2080.0,2021-07-27,east
8039,2450.0,2021-07-27,west
8064,2165.0,2021-07-28,north
8065,2385.0,2021-07-28,south
8066,2010.0,2021-07-28,east
8067,2425.0,2021-07-28,west
8092,2125.0,2021-07-29,north
8093,2125.0,2021-07-29,south
8094,2235.0,2021-07-29,east
8095,2360.0,2021-07-29,west
8120,2005.0,2021-07-30,north
8121,2200.0,2021-07-30,south
8122,2155.0,2021-07-30,east
8123,2245.0,2021-07-30,west
8148,2220.0,2021-07-31,north
8149,2225.0,2021-07-31,south
8150,2150.0,2021-07-31,east
8151,2145.0,2021-07-31,west
8176,2070.0,2021-08-01,north
8177,2265.0,2021-08-01,south
8178,2055.0,2021-08-01,east
8179,2165.0,2021-08-01,west
8204,2280.0,2021-08-02,north
8205,2275.0,2021-08-02,south
8206,2200.0,2021-08-02,east
8207,2490.0,2021-08-02,west
8232,2350.0,2021-08-03,north
8233,2075.0,2021-08-03,south
8234,2250.0,2021-08-03,east
8235,2315.0,2021-08-03,west
8260,2480.0,2021-08-04,north
8261,2070.0,2021-08-04,south
8262,2450.0,2021-08-04,east
8263,2010.0,2021-08-04,west
8288,2420.0,2021-08-05,north
8289,2215.0,2021-08-05,south
8290,2130.0,2021-08-05,east
8291,2065.0,2021-08-05,west
8316,2060.0,2021-08-06,north
8317,2050.0,2021-08-06,south
8318,2470.0,2021-08-06,east
8319,2295.0,2021-08-06,west
8344,2230.0,2021-08-07,north
8345,2030.0,2021-08-07,south
8346,2310.0,2021-08-07,east
8347,2415.0,2021-08-07,west
8372,2480.0,2021-08-08,north
8373,2230.0,2021-08-08,south
8374,2360.0,2021-08-08,east
8375,2400.0,2021-08-08,west
8400,2165.0,2021-08-09,north
8401,2385.0,2021-08-09,south
8402,2240.0,2021-08-09,east
8403,2060.0,2021-08-09,west
8428,2295.0,2021-08-10,north
8429,2180.0,2021-08-10,south
8430,2075.0,2021-08-10,east
8431,2375.0,2021-08-10,west
8456,2250.0,2021-08-11,north
8457,2250.0,2021-08-11,south
8458,2345.0,2021-08-11,east
8459,2080.0,2021-08-11,west
8484,2495.0,2021-08-12,north
8485,2100.0,2021-08-12,south
8486,2430.0,2021-08-12,east
8487,2070.0,2021-08-12,west
8512,2285.0,2021-08-13,north
8513,2235.0,2021-08-13,south
8514,2480.0,2021-08-13,east
8515,2425.0,2021-08-13,west
8540,2095.0,2021-08-14,north
8541,2135.0,2021-08-14,south
8542,2330.0,2021-08-14,east
8543,2020.0,2021-08-14,west
8568,2060.0,2021-08-15,north
8569,2140.0,2021-08-15,south
8570,2470.0,2021-08-15,east
8571,2485.0,2021-08-15,west
8596,2040.0,2021-08-16,north
8597,2155.0,2021-08-16,south
8598,2120.0,2021-08-16,east
8599,2135.0,2021-08-16,west
8624,2395.0,2021-08-17,north
8625,2475.0,2021-08-17,south
8626,2360.0,2021-08-17,east
8627,2175.0,2021-08-17,west
8652,2490.0,2021-08-18,north
8653,2075.0,2021-08-18,south
8654,2325.0,2021-08-18,east
8655,2445.0,2021-08-18,west
8680,2080.0,2021-08-19,north
8681,2370.0,2021-08-19,south
8682,2225.0,2021-08-19,east
8683,2495.0,2021-08-19,west
8708,2160.0,2021-08-20,north
8709,2195.0,2021-08-20,south
8710,2315.0,2021-08-20,east
8711,2170.0,2021-08-20,west
8736,2230.0,2021-08-21,north
8737,2095.0,2021-08-21,south
8738,2050.0,2021-08-21,east
8739,2490.0,2021-08-21,west
8764,2095.0,2021-08-22,north
8765,2180.0,2021-08-22,south
8766,2075.0,2021-08-22,east
8767,2475.0,2021-08-22,west
8792,2020.0,2021-08-23,north
8793,2000.0,2021-08-23,south
8794,2210.0,2021-08-23,east
8795,2155.0,2021-08-23,west
8820,2215.0,2021-08-24,north
8821,2475.0,2021-08-24,south
8822,2265.0,2021-08-24,east
8823,2030.0,2021-08-24,west
8848,2020.0,2021-08-25,north
8849,2240.0,2021-08-25,south
8850,2000.0,2021-08-25,east
8851,2150.0,2021-08-25,west
8876,2370.0,2021-08-26,north
8877,2180.0,2021-08-26,south
8878,2470.0,2021-08-26,east
8879,2150.0,2021-08-26,west
8904,2170.0,2021-08-27,north
8905,2260.0,2021-08-27,south
8906,2140.0,2021-08-27,east
8907,2045.0,2021-08-27,west
8932,2490.0,2021-08-28,north
8933,2320.0,2021-08-28,south
8934,2230.0,2021-08-28,east
8935,2440.0,2021-08-28,west
8960,2185.0,2021-08-29,north
8961,2350.0,2021-08-29,south
8962,2445.0,2021-08-29,east
8963,2365.0,2021-08-29,west
8988,2065.0,2021-08-30,north
8989,2015.0,2021-08-30,south
8990,2160.0,2021-08-30,east
8991,2300.0,2021-08-30,west
9016,2045.0,2021-08-31,north
9017,2440.0,2021-08-31,south
9018,2165.0,2021-08-31,east
9019,2180.0,2021-08-31,west
9044,2330.0,2021-09-01,north
9045,2240.0,2021-09-01,south
9046,2120.0,2021-09-01,east
9047,2495.0,2021-09-01,west
9072,2080.0,2021-09-02,north
9073,2415.0,2021-09-02,south
9074,2085.0,2021-09-02,east
9075,2400.0,2021-09-02,west
9100,2255.0,2021-09-03,north
9101,2245.0,2021-09-03,south
9102,2020.0,2021-09-03,east
9103,2270.0,2021-09-03,west
9128,2395.0,2021-09-04,north
9129,2165.0,2021-09-04,south
9130,2020.0,2021-09-04,east
9131,2135.0,2021-09-04,west
9156,2330.0,2021-09-05,north
9157,2290.0,2021-09-05,south
9158,2045.0,2021-09-05,east
9159,2255.0,2021-09-05,west
9184,2345.0,2021-09-06,north
9185,2185.0,2021-09-06,south
9186,2335.0,2021-09-06,east
9187,2300.0,2021-09-06,west
9212,2040.0,2021-09-07,north
9213,2055.0,2021-09-07,south
9214,2270.0,2021-09-07,east
9215,2335.0,2021-09-07,west
9240,2425.0,2021-09-08,north
9241,2445.0,2021-09-08,south
9242,2480.0,2021-09-08,east
9243,2480.0,2021-09-08,west
9268,2000.0,2021-09-09,north
9269,2075.0,2021-09-09,south
9270,2345.0,2021-09-09,east
9271,2245.0,2021-09-09,west
9296,2070.0,2021-09-10,north
9297,2365.0,2021-09-10,south
9298,2015.0,2021-09-10,east
9299,2375.0,2021-09-10,west
9324,2270.0,2021-09-11,north
9325,2015.0,2021-09-11,south
9326,2000.0,2021-09-11,east
9327,2295.0,2021-09-11,west
9352,2435.0,2021-09-12,north
9353,2485.0,2021-09-12,south
9354,2450.0,2021-09-12,east
9355,2205.0,2021-09-12,west
9380,2415.0,2021-09-13,north
9381,2440.0,2021-09-13,south
9382,2490.0,2021-09-13,east
9383,2415.0,2021-09-13,west
9408,2260.0,2021-09-14,north
9409,2385.0,2021-09-14,south
9410,2280.0,2021-09-14,east
9411,2210.0,2021-09-14,west
9436,2070.0,2021-09-15,north
9437,2105.0,2021-09-15,south
9438,2425.0,2021-09-15,east
9439,2265.0,2021-09-15,west
9464,2190.0,2021-09-16,north
9465,2110.0,2021-09-16,south
9466,2115.0,2021-09-16,east
9467,2455.0,2021-09-16,west
9492,2270.0,2021-09-17,north
9493,2350.0,2021-09-17,south
9494,2365.0,2021-09-17,east
9495,2270.0,2021-09-17,west
9520,2200.0,2021-09-18,north
9521,2500.0,2021-09-18,south
9522,2425.0,2021-09-18,east
9523,2290.0,2021-09-18,west
9548,2460.0,2021-09-19,north
9549,2185.0,2021-09-19,south
9550,2390.0,2021-09-19,east
9551,2175.0,2021-09-19,west
9576,2480.0,2021-09-20,north
9577,2385.0,2021-09-20,south
9578,2150.0,2021-09-20,east
9579,2225.0,2021-09-20,west
9604,2395.0,2021-09-21,north
9605,2395.0,2021-09-21,south
9606,2445.0,2021-09-21,east
9607,2295.0,2021-09-21,west
9632,2285.0,2021-09-22,north
9633,2095.0,2021-09-22,south
9634,2310.0,2021-09-22,east
9635,2120.0,2021-09-22,west
9660,2075.0,2021-09-23,north
9661,2390.0,2021-09-23,south
9662,2485.0,2021-09-23,east
9663,2475.0,2021-09-23,west
9688,2225.0,2021-09-24,north
9689,2325.0,2021-09-24,south
9690,2195.0,2021-09-24,east
9691,2410.0,2021-09-24,west
9716,2285.0,2021-09-25,north
9717,2000.0,2021-09-25,south
9718,2345.0,2021-09-25,east
9719,2400.0,2021-09-25,west
9744,2260.0,2021-09-26,north
9745,2300.0,2021-09-26,south
9746,2150.0,2021-09-26,east
9747,2200.0,2021-09-26,west
9772,2140.0,2021-09-27,north
9773,2365.0,2021-09-27,south
9774,2090.0,2021-09-27,east
9775,2115.0,2021-09-27,west
9800,2070.0,2021-09-28,north
9801,2085.0,2021-09-28,south
9802,2435.0,2021-09-28,east
9803,2115.0,2021-09-28,west
9828,2340.0,2021-09-29,north
9829,2225.0,2021-09-29,south
9830,2140.0,2021-09-29,east
9831,2240.0,2021-09-29,west
9856,2000.0,2021-09-30,north
9857,2175.0,2021-09-30,south
9858,2020.0,2021-09-30,east
9859,2425.0,2021-09-30,west
9884,2350.0,2021-10-01,north
9885,2215.0,2021-10-01,south
9886,2345.0,2021-10-01,east
9887,2360.0,2021-10-01,west
9912,2370.0,2021-10-02,north
9913,2180.0,2021-10-02,south
9914,2000.0,2021-10-02,east
9915,2235.0,2021-10-02,west
9940,2055.0,2021-10-03,north
9941,2265.0,2021-10-03,south
9942,2165.0,2021-10-03,east
9943,2165.0,2021-10-03,west
9968,2135.0,2021-10-04,north
9969,2395.0,2021-10-04,south
9970,2240.0,2021-10-04,east
9971,2295.0,2021-10-04,west
9996,2425.0,2021-10-05,north
9997,2255.0,2021-10-05,south
9998,2145.0,2021-10-05,east
9999,2000.0,2021-10-05,west
10024,2090.0,2021-10-06,north
10025,2390.0,2021-10-06,south
10026,2120.0,2021-10-06,east
10027,2405.0,2021-10-06,west
10052,2370.0,2021-10-07,north
10053,2080.0,2021-10-07,south
10054,2160.0,2021-10-07,east
10055,2270.0,2021-10-07,west
10080,2455.0,2021-10-08,north
10081,2360.0,2021-10-08,south
10082,2085.0,2021-10-08,east
10083,2045.0,2021-10-08,west
10108,2260.0,2021-10-09,north
10109,2300.0,2021-10-09,south
10110,2065.0,2021-10-09,east
10111,2025.0,2021-10-09,west
10136,2400.0,2021-10-10,north
10137,2255.0,2021-10-10,south
10138,2335.0,2021-10-10,east
10139,2460.0,2021-10-10,west
10164,2120.0,2021-10-11,north
10165,2230.0,2021-10-11,south
10166,2195.0,2021-10-11,east
10167,2205.0,2021-10-11,west
10192,2105.0,2021-10-12,north
10193,2105.0,2021-10-12,south
10194,2065.0,2021-10-12,east
10195,2005.0,2021-10-12,west
10220,2205.0,2021-10-13,north
10221,2495.0,2021-10-13,south
10222,2125.0,2021-10-13,east
10223,2410.0,2021-10-13,west
10248,2320.0,2021-10-14,north
10249,2010.0,2021-10-14,south
10250,2330.0,2021-10-14,east
10251,2275.0,2021-10-14,west
10276,2305.0,2021-10-15,north
10277,2425.0,2021-10-15,south
10278,2310.0,2021-10-15,east
10279,2090.0,2021-10-15,west
10304,2485.0,2021-10-16,north
10305,2415.0,2021-10-16,south
10306,2395.0,2021-10-16,east
10307,2090.0,2021-10-16,west
10332,2010.0,2021-10-17,north
10333,2085.0,2021-10-17,south
10334,2250.0,2021-10-17,east
10335,2450.0,2021-10-17,west
10360,2230.0,2021-10-18,north
10361,2310.0,2021-10-18,south
10362,2005.0,2021-10-18,east
10363,2025.0,2021-10-18,west
10388,2085.0,2021-10-19,north
10389,2275.0,2021-10-19,south
10390,2220.0,2021-10-19,east
10391,2395.0,2021-10-19,west
10416,2070.0,2021-10-20,north
10417,2210.0,2021-10-20,south
10418,2290.0,2021-10-20,east
10419,2380.0,2021-10-20,west
10444,2475.0,2021-10-21,north
10445,2175.0,2021-10-21,south
10446,2015.0,2021-10-21,east
10447,2115.0,2021-10-21,west
10472,2030.0,2021-10-22,north
10473,2400.0,2021-10-22,south
10474,2180.0,2021-10-22,east
10475,2345.0,2021-10-22,west
10500,2485.0,2021-10-23,north
10501,2225.0,2021-10-23,south
10502,2095.0,2021-10-23,east
10503,2350.0,2021-10-23,west
10528,2315.0,2021-10-24,north
10529,2155.0,2021-10-24,south
10530,2305.0,2021-10-24,east
10531,2250.0,2021-10-24,west
10556,2470.0,2021-10-25,north
10557,2135.0,2021-10-25,south
10558,2255.0,2021-10-25,east
10559,2270.0,2021-10-25,west
10584,2410.0,2021-10-26,north
10585,2490.0,2021-10-26,south
10586,2250.0,2021-10-26,east
10587,2220.0,2021-10-26,west
10612,2145.0,2021-10-27,north
10613,2145.0,2021-10-27,south
10614,2450.0,2021-10-27,east
10615,2090.0,2021-10-27,west
10640,2165.0,2021-10-28,north
10641,2355.0,2021-10-28,south
10642,2315.0,2021-10-28,east
10643,2300.0,2021-10-28,west
10668,2225.0,2021-10-29,north
10669,2175.0,2021-10-29,south
10670,2435.0,2021-10-29,east
10671,2035.0,2021-10-29,west
10696,2430.0,2021-10-30,north
10697,2180.0,2021-10-30,south
10698,2060.0,2021-10-30,east
10699,2470.0,2021-10-30,west
10724,2400.0,2021-10-31,north
10725,2220.0,2021-10-31,south
10726,2395.0,2021-10-31,east
10727,2120.0,2021-10-31,west
10752,2080.0,2021-11-01,north
10753,2445.0,2021-11-01,south
10754,2415.0,2021-11-01,east
10755,2355.0,2021-11-01,west
10780,2405.0,2021-11-02,north
10781,2120.0,2021-11-02,south
10782,2195.0,2021-11-02,east
10783,2025.0,2021-11-02,west
10808,2305.0,2021-11-03,north
10809,2035.0,2021-11-03,south
10810,2085.0,2021-11-03,east
10811,2285.0,2021-11-03,west
10836,2205.0,2021-11-04,north
10837,2155.0,2021-11-04,south
10838,2105.0,2021-11-04,east
10839,2085.0,2021-11-04,west
10864,2475.0,2021-11-05,north
10865,2425.0,2021-11-05,south
10866,2330.0,2021-11-05,east
10867,2205.0,2021-11-05,west
10892,2235.0,2021-11-06,north
10893,2050.0,2021-11-06,south
10894,2455.0,2021-11-06,east
10895,2065.0,2021-11-06,west
10920,2210.0,2021-11-07,north
10921,2065.0,2021-11-07,south
10922,2215.0,2021-11-07,east
10923,2275.0,2021-11-07,west
10948,2005.0,2021-11-08,north
10949,2120.0,2021-11-08,south
10950,2140.0,2021-11-08,east
10951,2260.0,2021-11-08,west
10976,2165.0,2021-11-09,north
10977,2000.0,2021-11-09,south
10978,2435.0,2021-11-09,east
10979,2250.0,2021-11-09,west
11004,2485.0,2021-11-10,north
11005,2090.0,2021-11-10,south
11006,2025.0,2021-11-10,east
11007,2365.0,2021-11-10,west
11032,2150.0,2021-11-11,north
11033,2160.0,2021-11-11,south
11034,2035.0,2021-11-11,east
11035,2445.0,2021-11-11,west
11060,2350.0,2021-11-12,north
11061,2130.0,2021-11-12,south
11062,2045.0,2021-11-12,east
11063,2490.0,2021-11-12,west
11088,2315.0,2021-11-13,north
11089,2210.0,2021-11-13,south
11090,2345.0,2021-11-13,east
11091,2285.0,2021-11-13,west
11116,2225.0,2021-11-14,north
11117,2190.0,2021-11-14,south
11118,2495.0,2021-11-14,east
11119,2485.0,2021-11-14,west
11144,2105.0,2021-11-15,north
11145,2425.0,2021-11-15,south
11146,2155.0,2021-11-15,east
11147,2495.0,2021-11-15,west
11172,2485.0,2021-11-16,north
11173,2225.0,2021-11-16,south
11174,2315.0,2021-11-16,east
11175,2300.0,2021-11-16,west
11200,2165.0,2021-11-17,north
11201,2240.0,2021-11-17,south
11202,2290.0,2021-11-17,east
11203,2025.0,2021-11-17,west
11228,2080.0,2021-11-18,north
11229,2325.0,2021-11-18,south
11230,2105.0,2021-11-18,east
11231,2245.0,2021-11-18,west
11256,2180.0,2021-11-19,north
11257,2180.0,2021-11-19,south
11258,2345.0,2021-11-19,east
11259,2435.0,2021-11-19,west
11284,2490.0,2021-11-20,north
11285,2160.0,2021-11-20,south
11286,2460.0,2021-11-20,east
11287,2040.0,2021-11-20,west
11312,2010.0,2021-11-21,north
11313,2440.0,2021-11-21,south
11314,2190.0,2021-11-21,east
11315,2365.0,2021-11-21,west
11340,2145.0,2021-11-22,north
11341,2420.0,2021-11-22,south
11342,2200.0,2021-11-22,east
11343,2075.0,2021-11-22,west
11368,2075.0,2021-11-23,north
11369,2450.0,2021-11-23,south
11370,2280.0,2021-11-23,east
11371,2220.0,2021-11-23,west
11396,2410.0,2021-11-24,north
11397,2015.0,2021-11-24,south
11398,2020.0,2021-11-24,east
11399,2060.0,2021-11-24,west
11424,2410.0,2021-11-25,north
11425,2485.0,2021-11-25,south
11426,2445.0,2021-11-25,east
11427,2285.0,2021-11-25,west
11452,2490.0,2021-11-26,north
11453,2215.0,2021-11-26,south
11454,2015.0,2021-11-26,east
11455,2070.0,2021-11-26,west
11480,2170.0,2021-11-27,north
11481,2235.0,2021-11-27,south
11482,2145.0,2021-11-27,east
11483,2370.0,2021-11-27,west
11508,2035.0,2021-11-28,north
11509,2335.0,2021-11-28,south
11510,2390.0,2021-11-28,east
11511,2500.0,2021-11-28,west
11536,2180.0,2021-11-29,north
11537,2495.0,2021-11-29,south
11538,2170.0,2021-11-29,east
11539,2275.0,2021-11-29,west
11564,2265.0,2021-11-30,north
11565,2035.0,2021-11-30,south
11566,2480.0,2021-11-30,east
11567,2390.0,2021-11-30,west
11592,2415.0,2021-12-01,north
11593,2275.0,2021-12-01,south
11594,2100.0,2021-12-01,east
11595,2105.0,2021-12-01,west
11620,2330.0,2021-12-02,north
11621,2170.0,2021-12-02,south
11622,2460.0,2021-12-02,east
11623,2200.0,2021-12-02,west
11648,2225.0,2021-12-03,north
11649,2350.0,2021-12-03,south
11650,2125.0,2021-12-03,east
11651,2245.0,2021-12-03,west
11676,2025.0,2021-12-04,north
11677,2010.0,2021-12-04,south
11678,2005.0,2021-12-04,east
11679,2455.0,2021-12-04,west
11704,2130.0,2021-12-05,north
11705,2445.0,2021-12-05,south
11706,2190.0,2021-12-05,east
11707,2265.0,2021-12-05,west
11732,2380.0,2021-12-06,north
11733,2235.0,2021-12-06,south
11734,2200.0,2021-12-06,east
11735,2200.0,2021-12-06,west
11760,2090.0,2021-12-07,north
11761,2165.0,2021-12-07,south
11762,2300.0,2021-12-07,east
11763,2400.0,2021-12-07,west
11788,2135.0,2021-12-08,north
11789,2315.0,2021-12-08,south
11790,2375.0,2021-12-08,east
11791,2080.0,2021-12-08,west
11816,2270.0,2021-12-09,north
11817,2430.0,2021-12-09,south
11818,2335.0,2021-12-09,east
11819,2065.0,2021-12-09,west
11844,2235.0,2021-12-10,north
11845,2375.0,2021-12-10,south
11846,2400.0,2021-12-10,east
11847,2305.0,2021-12-10,west
11872,2310.0,2021-12-11,north
11873,2155.0,2021-12-11,south
11874,2435.0,2021-12-11,east
11875,2165.0,2021-12-11,west
11900,2225.0,2021-12-12,north
11901,2055.0,2021-12-12,south
11902,2235.0,2021-12-12,east
11903,2295.0,2021-12-12,west
11928,2040.0,2021-12-13,north
11929,2320.0,2021-12-13,south
11930,2110.0,2021-12-13,east
11931,2180.0,2021-12-13,west
11956,2360.0,2021-12-14,north
11957,2420.0,2021-12-14,south
11958,2370.0,2021-12-14,east
11959,2335.0,2021-12-14,west
11984,2485.0,2021-12-15,north
11985,2495.0,2021-12-15,south
11986,2365.0,2021-12-15,east
11987,2155.0,2021-12-15,west
12012,2385.0,2021-12-16,north
12013,2385.0,2021-12-16,south
12014,2435.0,2021-12-16,east
12015,2290.0,2021-12-16,west
12040,2210.0,2021-12-17,north
12041,2085.0,2021-12-17,south
12042,2090.0,2021-12-17,east
12043,2370.0,2021-12-17,west
12068,2145.0,2021-12-18,north
12069,2210.0,2021-12-18,south
12070,2380.0,2021-12-18,east
12071,2455.0,2021-12-18,west
12096,2270.0,2021-12-19,north
12097,2040.0,2021-12-19,south
12098,2180.0,2021-12-19,east
12099,2500.0,2021-12-19,west
12124,2115.0,2021-12-20,north
12125,2325.0,2021-12-20,south
12126,2250.0,2021-12-20,east
12127,2180.0,2021-12-20,west
12152,2330.0,2021-12-21,north
12153,2075.0,2021-12-21,south
12154,2355.0,2021-12-21,east
12155,2355.0,2021-12-21,west
12180,2205.0,2021-12-22,north
12181,2155.0,2021-12-22,south
12182,2010.0,2021-12-22,east
12183,2005.0,2021-12-22,west
12208,2410.0,2021-12-23,north
12209,2265.0,2021-12-23,south
12210,2205.0,2021-12-23,east
12211,2115.0,2021-12-23,west
12236,2050.0,2021-12-24,north
12237,2135.0,2021-12-24,south
12238,2440.0,2021-12-24,east
12239,2360.0,2021-12-24,west
12264,2405.0,2021-12-25,north
12265,2115.0,2021-12-25,south
12266,2085.0,2021-12-25,east
12267,2290.0,2021-12-25,west
12292,2245.0,2021-12-26,north
12293,2460.0,2021-12-26,south
12294,2450.0,2021-12-26,east
12295,2310.0,2021-12-26,west
12320,2370.0,2021-12-27,north
12321,2040.0,2021-12-27,south
12322,2415.0,2021-12-27,east
12323,2015.0,2021-12-27,west
12348,2245.0,2021-12-28,north
12349,2120.0,2021-12-28,south
12350,2415.0,2021-12-28,east
12351,2295.0,2021-12-28,west
12376,2445.0,2021-12-29,north
12377,2215.0,2021-12-29,south
12378,2285.0,2021-12-29,east
12379,2395.0,2021-12-29,west
12404,2435.0,2021-12-30,north
12405,2400.0,2021-12-30,south
12406,2260.0,2021-12-30,east
12407,2315.0,2021-12-30,west
12432,2315.0,2021-12-31,north
12433,2175.0,2021-12-31,south
12434,2295.0,2021-12-31,east
12435,2055.0,2021-12-31,west
12460,2130.0,2022-01-01,north
12461,2480.0,2022-01-01,south
12462,2190.0,2022-01-01,east
12463,2170.0,2022-01-01,west
12488,2160.0,2022-01-02,north
12489,2120.0,2022-01-02,south
12490,2110.0,2022-01-02,east
12491,2080.0,2022-01-02,west
12516,2050.0,2022-01-03,north
12517,2150.0,2022-01-03,south
12518,2440.0,2022-01-03,east
12519,2055.0,2022-01-03,west
12544,2405.0,2022-01-04,north
12545,2020.0,2022-01-04,south
12546,2010.0,2022-01-04,east
12547,2005.0,2022-01-04,west
12572,2480.0,2022-01-05,north
12573,2360.0,2022-01-05,south
12574,2025.0,2022-01-05,east
12575,2275.0,2022-01-05,west
12600,2245.0,2022-01-06,north
12601,2060.0,2022-01-06,south
12602,2290.0,2022-01-06,east
12603,2205.0,2022-01-06,west
12628,2065.0,2022-01-07,north
12629,2050.0,2022-01-07,south
12630,2180.0,2022-01-07,east
12631,2135.0,2022-01-07,west
12656,2370.0,2022-01-08,north
12657,2245.0,2022-01-08,south
12658,2070.0,2022-01-08,east
12659,2395.0,2022-01-08,west
12684,2490.0,2022-01-09,north
12685,2105.0,2022-01-09,south
12686,2335.0,2022-01-09,east
12687,2250.0,2022-01-09,west
12712,2240.0,2022-01-10,north
12713,2090.0,2022-01-10,south
12714,2370.0,2022-01-10,east
12715,2315.0,2022-01-10,west
12740,2000.0,2022-01-11,north
12741,2075.0,2022-01-11,south
12742,2305.0,2022-01-11,east
12743,2145.0,2022-01-11,west
12768,2050.0,2022-01-12,north
12769,2260.0,2022-01-12,south
12770,2095.0,2022-01-12,east
12771,2500.0,2022-01-12,west
12796,2260.0,2022-01-13,north
12797,2365.0,2022-01-13,south
12798,2485.0,2022-01-13,east
12799,2180.0,2022-01-13,west
12824,2245.0,2022-01-14,north
12825,2225.0,2022-01-14,south
12826,2080.0,2022-01-14,east
12827,2250.0,2022-01-14,west
12852,2115.0,2022-01-15,north
12853,2145.0,2022-01-15,south
12854,2130.0,2022-01-15,east
12855,2120.0,2022-01-15,west
12880,2315.0,2022-01-16,north
12881,2410.0,2022-01-16,south
12882,2290.0,2022-01-16,east
12883,2150.0,2022-01-16,west
12908,2295.0,2022-01-17,north
12909,2015.0,2022-01-17,south
12910,2070.0,2022-01-17,east
12911,2095.0,2022-01-17,west
12936,2045.0,2022-01-18,north
12937,2125.0,2022-01-18,south
12938,2085.0,2022-01-18,east
12939,2095.0,2022-01-18,west
12964,2295.0,2022-01-19,north
12965,2265.0,2022-01-19,south
12966,2040.0,2022-01-19,east
12967,2200.0,2022-01-19,west
12992,2415.0,2022-01-20,north
12993,2435.0,2022-01-20,south
12994,2160.0,2022-01-20,east
12995,2210.0,2022-01-20,west
13020,2295.0,2022-01-21,north
13021,2405.0,2022-01-21,south
13022,2380.0,2022-01-21,east
13023,2360.0,2022-01-21,west
13048,2080.0,2022-01-22,north
